,Slow,Intermediate,Rapid,Average
10.97,0.9385544484334821,0.8340104808777107,0.4502205987612626,0.7641990022375437
11.01,0.9382356602525235,0.8332085706856496,0.4486048877049711,0.7633144223321985
11.04,0.9379962880002454,0.8326068183237517,0.447396339629637,0.7626515660693489
11.07,0.9377566755483827,0.8320047947760103,0.4461905606556164,0.7619892064390041
11.1,0.9375168235763266,0.8314025026049208,0.4449875472108274,0.7613273439992495
11.14,0.9371966495302305,0.8305990329305634,0.4433878250033335,0.7604456350986739
11.17,0.9369562413078872,0.8299961238868562,0.4421912504447677,0.7597849348815938
11.24,0.9363943672273704,0.8285883288008739,0.43940994472017236,0.7582452423873225
11.27,0.9361531707052778,0.8279845624047838,0.4382225340867071,0.7575862074003887
11.3,0.935911739138552,0.8273805442424024,0.437037864620977,0.7569276730610832
11.33,0.9356700731906159,0.8267762768087898,0.43585593259098165,0.7562696398497929
11.37,0.9353474884765529,0.8259702034383604,0.43428427496476707,0.7553930425795112
11.4,0.9351052782077061,0.8253653640265085,0.4331087156643832,0.7547361804812764
11.47,0.9345392191057095,0.8239531390264689,0.4303763340460446,0.7532054578011725
11.5,0.934296237431559,0.823347505770602,0.4292098427527145,0.7525502729313686
11.53,0.9340530257477245,0.8227416396586642,0.42804606354215785,0.7518955921518025
11.56,0.9338095847023851,0.8221355431205584,0.42688499254438794,0.7512414158719732
11.6,0.9334846409740503,0.8213270601466025,0.42534110393641117,0.7503699663009175
11.63,0.9332406672616913,0.8207204353502996,0.4241863369597611,0.749716968730513
11.66,0.9329964663344888,0.8201135881674969,0.42303426517857035,0.7490644769620136
11.7,0.9326705127585769,0.8193041167925296,0.4215023551859654,0.7481952753824009
11.73,0.9324257841485145,0.8186967600038875,0.42035655684911316,0.7475439652513509
11.76,0.932180830449175,0.8180891887770971,0.4192134405189049,0.7468931621305674
11.79,0.9319356522941727,0.8174814054790513,0.41807300220697546,0.7462428663648148
11.83,0.9316084000259289,0.8166707019355277,0.4165565766774296,0.745376595143603
11.86,0.9313627005947434,0.8160624329638767,0.41542237148580924,0.7447274845020763
11.89,0.9311167788066438,0.8154539597525374,0.4142908309176716,0.7440788823073501
11.93,0.9307885382818034,0.8146423484610138,0.4127862481326543,0.7432148708341213
11.96,0.9305421000909699,0.8140334077462856,0.41166090925723076,0.7425674562101909
11.99,0.9302954416218028,0.8134242705350343,0.4105382214644111,0.7419205510390715
12.02,0.9300485634939987,0.8128149391331589,0.4094181806649794,0.7412741556063254
12.06,0.9297190520334813,0.8120021991605543,0.4079289033875373,0.7404130884355338
12.09,0.9294716637688653,0.8113924235707567,0.4068150229368243,0.7397678834618007
12.16,0.9288935792980102,0.8099688922742038,0.4042262019208026,0.7382643914418036
12.19,0.9286454680584004,0.8093585036391889,0.4031210829471865,0.7376208895709911
12.22,0.9283971412466915,0.8087479359880358,0.40201858341236696,0.736977899158783
12.25,0.9281485994692592,0.8081371915675318,0.4009186991419727,0.7363354204365739
12.29,0.92781687708643,0.8073225945681568,0.39945624773682714,0.735479578489891
12.32,0.9275678360709103,0.8067114463808845,0.3983624494604843,0.7348382945732905
12.35,0.9273185820987111,0.8061001288590485,0.39727125246281947,0.7341975230699089
12.39,0.9269859132383914,0.8052847792465356,0.3958203622775511,0.7333439585022536
12.42,0.9267361646942087,0.8046730752085878,0.39473521851824633,0.7327043834074046
12.45,0.9264862051838909,0.8040612091877986,0.39365266194887377,0.732065321377093
12.48,0.9262360353010444,0.8034491833736608,0.3925726883239602,0.7314267725930818
12.52,0.9259021492340304,0.8026329041579134,0.3911367340509365,0.7305761729001978
12.55,0.925651490781299,0.8020205139660544,0.39006277073991863,0.729938822363333
12.58,0.9254006239230279,0.8014079712262162,0.38899137616288526,0.729301985634588
12.62,0.9250658116059627,0.8005910140048076,0.38756683846997675,0.7284536695213883
12.65,0.92481446074667,0.7999781236988134,0.38650142094829204,0.7278180322731467
12.68,0.9245629034310854,0.7993650880096025,0.38543855786536535,0.7271829093289139
12.72,0.9242271735273371,0.7985474846261156,0.3840253732195532,0.7263368789997793
12.75,0.923975136738556,0.7979341179954301,0.38296845374430116,0.725702956618429
12.78,0.923722895425298,0.7973206130667105,0.38191407433515084,0.7250695489734671
12.81,0.9234704501637525,0.7967069719501451,0.3808622306662608,0.7244366561825758
12.88,0.9228806213130862,0.7952746248595404,0.3784177656390976,0.7229619091678171
12.91,0.9226275003656735,0.7946605449334482,0.3773743431178845,0.7223307333376123
12.95,0.9222896924710214,0.7938415743074678,0.3759870275551842,0.7214899671602847
12.98,0.9220361023125645,0.7932272009802093,0.37494947108375076,0.720859993839182
13.010000000000002,0.921782312008296,0.7926127053542188,0.3739144213649299,0.7202305360204154
13.04,0.9215283221228524,0.7919980894863333,0.3728818740301875,0.7196015937814251
13.079999999999998,0.9211893594558171,0.7911784181617391,0.37150902928840424,0.7187638062669254
13.11,0.9209349060685172,0.7905635296898135,0.37048230383425323,0.718136067320601
13.14,0.9206802549715738,0.7899485277827951,0.36945806616839616,0.7175088441763898
13.18,0.9203404135920761,0.7891283522885851,0.3680962782547953,0.7166733491060112
13.27,0.9195744958307212,0.7872822580338238,0.3650483435891735,0.7147968388718885
13.34,0.9189775694803154,0.7858457651427019,0.36269306747793634,0.7133405418109114
13.37,0.9187214210519856,0.7852299604242965,0.36168775677521714,0.7127172746689486
13.44,0.9181229920915374,0.7837927124800113,0.35935155049971856,0.7112649918878207
13.47,0.9178662027232753,0.7831765951204614,0.35835438803672554,0.7106434452502307
13.5,0.9176092222515131,0.7825603882143057,0.3573596604608091,0.7100224147852345
13.54,0.9172662852860802,0.7817386430774076,0.35603713697380635,0.7091951771036762
13.57,0.9170088610095665,0.781122234793667,0.3550480735748749,0.7085753510429437
13.6,0.9167512474292204,0.7805057434316581,0.3540614302920098,0.7079560411461367
13.64,0.9164074691107251,0.7796836290450972,0.3527496628720679,0.707131097518247
13.670000000000002,0.9161494159073997,0.7790669513150383,0.35176864927135326,0.7065129919522065
13.7,0.9158911751849986,0.7784501969038582,0.35079004099172095,0.7058954024961089
13.73,0.9156327474760804,0.777833367716951,0.34981383359068535,0.7052783291251686
13.77,0.9152878872476109,0.7770108157647189,0.34851595074127245,0.7044563673795806
13.8,0.9150290253004889,0.7763938194755358,0.3475453281050347,0.7038404980891491
13.87,0.9144242946979699,0.774953898440954,0.3452898133836734,0.7024054762408877
13.9,0.9141648173950536,0.7743366812120919,0.3443271269756769,0.7017913266987292
13.93,0.9139051566226933,0.7737194017498183,0.3433668117936722,0.7011776929789998
14.03,0.913038302358663,0.7716613778826193,0.3401828295404178,0.6991359719160807
14.06,0.9127778525751805,0.7710438501283645,0.3392327382160986,0.6985245727620013
